TEAM_ID,SEASON,HOME_COURT_STRENGTH
1610612737,2015-16,0.14634146341463417
1610612737,2016-17,0.07317073170731714
1610612737,2017-18,0.1951219512195122
1610612737,2018-19,0.12195121951219512
1610612737,2019-20,0.2299465240641711
1610612737,2020-21,0.25
1610612737,2021-22,0.2682926829268293
1610612737,2022-23,0.17073170731707316
1610612737,2023-24,0.14634146341463417
1610612737,2024-25,0.07261904761904764
1610612738,2015-16,0.19512195121951226
1610612738,2016-17,0.1707317073170731
1610612738,2017-18,-0.024390243902439046
1610612738,2018-19,0.1707317073170732
1610612738,2019-20,0.11111111111111105
1610612738,2020-21,0.16666666666666669
1610612738,2021-22,0.12195121951219512
1610612738,2022-23,0.1707317073170732
1610612738,2023-24,0.24390243902439024
1610612738,2024-25,-0.12195121951219512
1610612739,2015-16,0.2195121951219513
1610612739,2016-17,0.2682926829268293
1610612739,2017-18,0.19512195121951215
1610612739,2018-19,0.17073170731707318
1610612739,2019-20,0.029693486590038343
1610612739,2020-21,0.1111111111111111
1610612739,2021-22,0.1463414634146341
1610612739,2022-23,0.2682926829268293
1610612739,2023-24,0.09756097560975607
1610612739,2024-25,0.09756097560975607
1610612740,2015-16,0.29268292682926833
1610612740,2016-17,0.1951219512195122
1610612740,2017-18,0.0
1610612740,2018-19,0.12195121951219512
1610612740,2019-20,0.0
1610612740,2020-21,0.1388888888888889
1610612740,2021-22,0.04878048780487809
1610612740,2022-23,0.29268292682926833
1610612740,2023-24,-0.1416666666666666
1610612740,2024-25,0.17073170731707318
1610612741,2015-16,0.24390243902439024
1610612741,2016-17,0.2195121951219512
1610612741,2017-18,0.17073170731707316
1610612741,2018-19,-0.0975609756097561
1610612741,2019-20,0.15370018975332067
1610612741,2020-21,-0.027777777777777735
1610612741,2021-22,0.1951219512195122
1610612741,2022-23,0.09756097560975613
1610612741,2023-24,0.02439024390243899
1610612741,2024-25,-0.07317073170731708
1610612742,2015-16,0.09756097560975613
1610612742,2016-17,0.21951219512195125
1610612742,2017-18,0.14634146341463414
1610612742,2018-19,0.36585365853658536
1610612742,2019-20,-0.09530583214793742
1610612742,2020-21,0.0
1610612742,2021-22,0.14634146341463405
1610612742,2022-23,0.19512195121951226
1610612742,2023-24,0.0
1610612742,2024-25,0.14523809523809528
1610612743,2015-16,0.07317073170731708
1610612743,2016-17,0.09756097560975613
1610612743,2017-18,0.3902439024390244
1610612743,2018-19,0.3414634146341463
1610612743,2019-20,0.14714714714714716
1610612743,2020-21,0.08333333333333326
1610612743,2021-22,-0.04878048780487798
1610612743,2022-23,0.3658536585365853
1610612743,2023-24,0.2195121951219513
1610612743,2024-25,0.04878048780487809
1610612744,2015-16,0.12195121951219512
1610612744,2016-17,0.12195121951219512
1610612744,2017-18,0.0
1610612744,2018-19,0.07317073170731703
1610612744,2019-20,0.0094876660341556
1610612744,2020-21,0.3055555555555555
1610612744,2021-22,0.2195121951219512
1610612744,2022-23,0.5365853658536586
1610612744,2023-24,-0.09756097560975607
1610612744,2024-25,0.0
1610612745,2015-16,0.12195121951219517
1610612745,2016-17,0.12195121951219512
1610612745,2017-18,0.07317073170731703
1610612745,2018-19,0.2195121951219512
1610612745,2019-20,0.11111111111111105
1610612745,2020-21,0.02777777777777779
1610612745,2021-22,0.048780487804878064
1610612745,2022-23,0.14634146341463417
1610612745,2023-24,0.3170731707317073
1610612745,2024-25,0.14634146341463405
1610612746,2015-16,0.12195121951219512
1610612746,2016-17,0.1707317073170731
1610612746,2017-18,0.04878048780487809
1610612746,2018-19,0.09756097560975607
1610612746,2019-20,0.13888888888888884
1610612746,2020-21,0.13888888888888884
1610612746,2021-22,0.1951219512195122
1610612746,2022-23,0.04878048780487809
1610612746,2023-24,-0.024390243902439046
1610612746,2024-25,0.24390243902439024
1610612747,2015-16,0.17073170731707316
1610612747,2016-17,0.19512195121951217
1610612747,2017-18,0.12195121951219512
1610612747,2018-19,0.1707317073170732
1610612747,2019-20,-0.0357142857142857
1610612747,2020-21,0.0
1610612747,2021-22,0.21951219512195125
1610612747,2022-23,0.07317073170731714
1610612747,2023-24,0.19166666666666665
1610612747,2024-25,0.2926829268292683
1610612748,2015-16,0.19512195121951226
1610612748,2016-17,0.12195121951219517
1610612748,2017-18,0.1951219512195122
1610612748,2018-19,-0.02439024390243899
1610612748,2019-20,0.40015015015015015
1610612748,2020-21,0.05555555555555558
1610612748,2021-22,0.12195121951219512
1610612748,2022-23,0.2439024390243903
1610612748,2023-24,-0.04878048780487798
1610612748,2024-25,0.024390243902439046
1610612749,2015-16,0.3170731707317074
1610612749,2016-17,0.09756097560975613
1610612749,2017-18,0.1463414634146341
1610612749,2018-19,0.14634146341463417
1610612749,2019-20,0.1729323308270676
1610612749,2020-21,0.16666666666666663
1610612749,2021-22,0.07317073170731714
1610612749,2022-23,0.14634146341463417
1610612749,2023-24,0.2880952380952381
1610612749,2024-25,0.14634146341463417
1610612750,2015-16,-0.02439024390243899
1610612750,2016-17,0.2195121951219512
1610612750,2017-18,0.3170731707317073
1610612750,2018-19,0.3414634146341463
1610612750,2019-20,-0.09375
1610612750,2020-21,0.08333333333333331
1610612750,2021-22,0.14634146341463417
1610612750,2022-23,0.04878048780487809
1610612750,2023-24,0.09756097560975607
1610612750,2024-25,0.024390243902439046
1610612751,2015-16,0.17073170731707318
1610612751,2016-17,0.14634146341463414
1610612751,2017-18,0.04878048780487804
1610612751,2018-19,0.09756097560975613
1610612751,2019-20,0.1388888888888889
1610612751,2020-21,0.2222222222222222
1610612751,2021-22,-0.09756097560975607
1610612751,2022-23,0.024390243902439046
1610612751,2023-24,0.1951219512195122
1610612751,2024-25,-0.04878048780487809
1610612752,2015-16,0.09756097560975607
1610612752,2016-17,0.1707317073170732
1610612752,2017-18,0.21951219512195125
1610612752,2018-19,0.02439024390243902
1610612752,2019-20,0.030303030303030276
1610612752,2020-21,0.25
1610612752,2021-22,-0.07317073170731708
1610612752,2022-23,-0.024390243902438935
1610612752,2023-24,0.09756097560975607
1610612752,2024-25,0.07317073170731714
1610612753,2015-16,0.26829268292682934
1610612753,2016-17,0.07317073170731708
1610612753,2017-18,0.2195121951219512
1610612753,2018-19,0.1951219512195122
1610612753,2019-20,0.11954887218045107
1610612753,2020-21,0.02777777777777779
1610612753,2021-22,0.04878048780487804
1610612753,2022-23,0.1463414634146341
1610612753,2023-24,0.26829268292682923
1610612753,2024-25,0.07317073170731708
1610612754,2015-16,0.17073170731707316
1610612754,2016-17,0.39024390243902435
1610612754,2017-18,0.14634146341463417
1610612754,2018-19,0.24390243902439018
1610612754,2019-20,0.15390390390390385
1610612754,2020-21,-0.22222222222222227
1610612754,2021-22,0.17073170731707318
1610612754,2022-23,0.12195121951219512
1610612754,2023-24,0.12195121951219512
1610612754,2024-25,0.22499999999999998
1610612755,2015-16,0.09756097560975611
1610612755,2016-17,0.1463414634146341
1610612755,2017-18,0.19512195121951215
1610612755,2018-19,0.2682926829268293
1610612755,2019-20,0.5699248120300752
1610612755,2020-21,0.25
1610612755,2021-22,-0.07317073170731714
1610612755,2022-23,0.09756097560975607
1610612755,2023-24,0.07317073170731703
1610612755,2024-25,0.0
1610612756,2015-16,0.12195121951219515
1610612756,2016-17,0.14634146341463414
1610612756,2017-18,-0.024390243902439046
1610612756,2018-19,0.12195121951219509
1610612756,2019-20,-0.0641025641025641
1610612756,2020-21,0.08333333333333337
1610612756,2021-22,0.0
1610612756,2022-23,0.26829268292682934
1610612756,2023-24,0.024390243902439046
1610612756,2024-25,0.2926829268292683
1610612757,2015-16,0.29268292682926833
1610612757,2016-17,0.2195121951219512
1610612757,2017-18,0.1707317073170732
1610612757,2018-19,0.2682926829268293
1610612757,2019-20,0.21491228070175444
1610612757,2020-21,-0.05555555555555558
1610612757,2021-22,0.17073170731707316
1610612757,2022-23,0.02439024390243899
1610612757,2023-24,0.024390243902439046
1610612757,2024-25,0.1951219512195122
1610612758,2015-16,0.07317073170731708
1610612758,2016-17,0.04878048780487804
1610612758,2017-18,0.024390243902439046
1610612758,2018-19,0.2195121951219512
1610612758,2019-20,0.0517374517374517
1610612758,2020-21,0.027777777777777735
1610612758,2021-22,0.04878048780487804
1610612758,2022-23,-0.04878048780487798
1610612758,2023-24,0.04878048780487798
1610612758,2024-25,0.0
1610612759,2015-16,0.31707317073170727
1610612759,2016-17,0.024390243902439046
1610612759,2017-18,0.4634146341463415
1610612759,2018-19,0.3902439024390244
1610612759,2019-20,0.20747217806041335
1610612759,2020-21,-0.1388888888888889
1610612759,2021-22,-0.04878048780487804
1610612759,2022-23,0.14634146341463417
1610612759,2023-24,0.04878048780487804
1610612759,2024-25,0.16666666666666669
1610612760,2015-16,0.2195121951219512
1610612760,2016-17,0.21951219512195125
1610612760,2017-18,0.14634146341463417
1610612760,2018-19,0.12195121951219512
1610612760,2019-20,0.021621621621621623
1610612760,2020-21,-0.055555555555555525
1610612760,2021-22,0.0
1610612760,2022-23,0.19512195121951215
1610612760,2023-24,0.2195121951219513
1610612760,2024-25,0.04878048780487798
1610612761,2015-16,0.19512195121951226
1610612761,2016-17,0.12195121951219512
1610612761,2017-18,0.2195121951219512
1610612761,2018-19,0.14634146341463417
1610612761,2019-20,-0.02777777777777779
1610612761,2020-21,0.13888888888888884
1610612761,2021-22,0.0
1610612761,2022-23,0.3170731707317073
1610612761,2023-24,0.07317073170731708
1610612761,2024-25,0.14634146341463417
1610612762,2015-16,0.19512195121951215
1610612762,2016-17,0.1707317073170731
1610612762,2017-18,0.19512195121951226
1610612762,2018-19,0.19512195121951215
1610612762,2019-20,0.0895752895752896
1610612762,2020-21,0.2777777777777778
1610612762,2021-22,0.2195121951219512
1610612762,2022-23,0.21951219512195125
1610612762,2023-24,0.2682926829268293
1610612762,2024-25,0.07317073170731705
1610612763,2015-16,0.24390243902439024
1610612763,2016-17,0.12195121951219506
1610612763,2017-18,0.24390243902439027
1610612763,2018-19,0.21951219512195125
1610612763,2019-20,0.15165165165165168
1610612763,2020-21,-0.05555555555555558
1610612763,2021-22,0.09756097560975607
1610612763,2022-23,0.46341463414634143
1610612763,2023-24,-0.21951219512195122
1610612763,2024-25,0.09756097560975607
1610612764,2015-16,0.07317073170731708
1610612764,2016-17,0.26829268292682923
1610612764,2017-18,0.07317073170731714
1610612764,2018-19,0.29268292682926833
1610612764,2019-20,0.19444444444444442
1610612764,2020-21,0.1111111111111111
1610612764,2021-22,0.17073170731707316
1610612764,2022-23,0.07317073170731708
1610612764,2023-24,-0.02439024390243902
1610612764,2024-25,-0.03809523809523807
1610612765,2015-16,0.1951219512195122
1610612765,2016-17,0.26829268292682923
1610612765,2017-18,0.26829268292682923
1610612765,2018-19,0.2682926829268293
1610612765,2019-20,0.06060606060606061
1610612765,2020-21,0.16666666666666666
1610612765,2021-22,0.07317073170731708
1610612765,2022-23,0.02439024390243902
1610612765,2023-24,0.008333333333333331
1610612765,2024-25,0.0
1610612766,2015-16,0.2926829268292683
1610612766,2016-17,0.1951219512195122
1610612766,2017-18,0.14634146341463417
1610612766,2018-19,0.26829268292682923
1610612766,2019-20,-0.05977229601518025
1610612766,2020-21,0.08333333333333331
1610612766,2021-22,0.024390243902439046
1610612766,2022-23,-0.024390243902439046
1610612766,2023-24,0.024390243902439046
1610612766,2024-25,0.12195121951219509
